Date,Year,Month,DayOfWeek,SportID,SportName,Strain,AvgHeartRate,MaxHeartRate,Duration_Minutes,Calories,StartTime,EndTime
30/06/2024,2024,6,Sunday,45,Weightlifting,7.2048,98,146,127,333,2024-06-30T20:44:49.129Z,2024-06-30T22:51:47.129Z
30/06/2024,2024,6,Sunday,101,Unknown,12.7779,129,160,84,677,2024-06-30T13:55:30.860Z,2024-06-30T15:19:29.980Z
29/06/2024,2024,6,Saturday,106,Unknown,12.7057,134,164,60,554,2024-06-30T00:36:00.565Z,2024-06-30T01:35:59.635Z
29/06/2024,2024,6,Saturday,45,Weightlifting,9.3121,118,159,70,421,2024-06-29T21:07:40.147Z,2024-06-29T22:17:47.147Z
29/06/2024,2024,6,Saturday,34,Tennis,10.2581,116,165,90,498,2024-06-29T15:24:00.884Z,2024-06-29T16:53:59.576Z
29/06/2024,2024,6,Saturday,63,Ice Skating,4.9816,105,149,22,82,2024-06-29T13:58:30.470Z,2024-06-29T14:20:59.138Z
28/06/2024,2024,6,Friday,45,Weightlifting,11.7293,120,161,103,659,2024-06-28T22:13:30.709Z,2024-06-28T23:56:59.737Z
28/06/2024,2024,6,Friday,52,Hiking/Rucking,12.8657,133,164,75,667,2024-06-28T18:41:27.456Z,2024-06-28T19:56:24.389Z
27/06/2024,2024,6,Thursday,45,Weightlifting,5.8884,98,144,81,199,2024-06-27T15:02:54.502Z,2024-06-27T16:23:45.502Z
26/06/2024,2024,6,Wednesday,45,Weightlifting,7.1862,100,141,110,317,2024-06-26T17:59:55.116Z,2024-06-26T19:50:08.116Z
25/06/2024,2024,6,Tuesday,45,Weightlifting,9.9116,109,155,126,529,2024-06-25T13:49:55.278Z,2024-06-25T15:55:56.278Z
24/06/2024,2024,6,Monday,45,Weightlifting,5.0727,90,141,101,172,2024-06-24T18:07:35.921Z,2024-06-24T19:48:57.921Z
23/06/2024,2024,6,Sunday,34,Tennis,12.0737,133,163,61,544,2024-06-23T21:34:30.684Z,2024-06-23T22:35:59.184Z
23/06/2024,2024,6,Sunday,34,Tennis,12.5669,140,158,55,568,2024-06-23T19:45:00.220Z,2024-06-23T20:40:29.177Z
23/06/2024,2024,6,Sunday,34,Tennis,11.6021,142,169,36,382,2024-06-23T16:22:30.327Z,2024-06-23T16:58:29.418Z
23/06/2024,2024,6,Sunday,45,Weightlifting,6.7958,105,144,73,262,2024-06-23T14:32:01.861Z,2024-06-23T15:45:00.861Z
22/06/2024,2024,6,Saturday,34,Tennis,14.7271,146,173,69,789,2024-06-22T22:39:00.115Z,2024-06-22T23:47:59.497Z
22/06/2024,2024,6,Saturday,45,Weightlifting,6.3246,102,143,70,217,2024-06-22T20:42:37.562Z,2024-06-22T21:52:41.562Z
22/06/2024,2024,6,Saturday,-1,Unknown,9.3374,128,164,42,334,2024-06-22T05:03:00.180Z,2024-06-22T05:44:59.731Z
21/06/2024,2024,6,Friday,59,Walking,9.5722,118,166,64,391,2024-06-21T18:42:00.300Z,2024-06-21T19:46:29.539Z
21/06/2024,2024,6,Friday,45,Weightlifting,5.0927,111,147,19,87,2024-06-21T18:04:30.860Z,2024-06-21T18:23:59.793Z
20/06/2024,2024,6,Thursday,45,Weightlifting,9.4938,108,149,125,504,2024-06-20T20:37:07.151Z,2024-06-20T22:42:24.151Z
19/06/2024,2024,6,Wednesday,45,Weightlifting,7.5299,107,145,80,307,2024-06-19T13:51:02.777Z,2024-06-19T15:10:40.777Z
18/06/2024,2024,6,Tuesday,0,Activity,0.0091,70,105,17,21,2024-06-18T11:20:00.000Z,2024-06-18T11:37:00.000Z
18/06/2024,2024,6,Tuesday,45,Weightlifting,10.9281,121,152,87,580,2024-06-18T14:45:14.415Z,2024-06-18T16:12:13.415Z
17/06/2024,2024,6,Monday,45,Weightlifting,6.0226,97,143,87,221,2024-06-17T18:38:37.904Z,2024-06-17T20:05:24.904Z
15/06/2024,2024,6,Saturday,45,Weightlifting,9.2849,108,160,111,452,2024-06-15T21:35:37.286Z,2024-06-15T23:26:11.286Z
15/06/2024,2024,6,Saturday,45,Weightlifting,7.0137,104,151,83,274,2024-06-15T14:36:41.303Z,2024-06-15T15:59:12.303Z
12/06/2024,2024,6,Wednesday,45,Weightlifting,10.5735,104,144,186,669,2024-06-12T17:40:00.000Z,2024-06-12T20:46:00.000Z
11/06/2024,2024,6,Tuesday,34,Tennis,12.4633,137,165,57,556,2024-06-11T21:07:30.930Z,2024-06-11T22:04:29.331Z
11/06/2024,2024,6,Tuesday,45,Weightlifting,7.6732,106,145,83,316,2024-06-11T13:30:42.612Z,2024-06-11T14:54:09.612Z
10/06/2024,2024,6,Monday,45,Weightlifting,4.4002,89,136,53,84,2024-06-10T14:01:55.669Z,2024-06-10T14:54:35.669Z
09/06/2024,2024,6,Sunday,45,Weightlifting,5.5263,94,143,99,195,2024-06-09T23:30:58.019Z,2024-06-10T01:09:30.019Z
09/06/2024,2024,6,Sunday,34,Tennis,8.0271,113,151,60,307,2024-06-09T14:36:00.000Z,2024-06-09T15:36:00.000Z
08/06/2024,2024,6,Saturday,45,Weightlifting,7.8103,110,158,66,283,2024-06-08T21:18:27.006Z,2024-06-08T22:24:03.006Z
08/06/2024,2024,6,Saturday,34,Tennis,11.9197,127,166,75,579,2024-06-08T14:19:30.466Z,2024-06-08T15:34:29.359Z
07/06/2024,2024,6,Friday,34,Tennis,14.2135,136,170,84,786,2024-06-07T20:06:00.000Z,2024-06-07T21:30:00.000Z
07/06/2024,2024,6,Friday,45,Weightlifting,8.1482,120,160,49,305,2024-06-07T21:32:53.011Z,2024-06-07T22:22:20.011Z
07/06/2024,2024,6,Friday,63,Ice Skating,5.7476,117,160,22,128,2024-06-07T14:06:40.485Z,2024-06-07T14:28:30.278Z
06/06/2024,2024,6,Thursday,34,Tennis,12.1355,138,166,57,547,2024-06-06T19:57:00.398Z,2024-06-06T20:54:18.026Z
06/06/2024,2024,6,Thursday,45,Weightlifting,6.9764,102,169,101,291,2024-06-06T15:06:44.059Z,2024-06-06T16:47:41.059Z
05/06/2024,2024,6,Wednesday,34,Tennis,10.9164,143,170,35,371,2024-06-05T20:01:30.518Z,2024-06-05T20:36:02.401Z
05/06/2024,2024,6,Wednesday,45,Weightlifting,5.9113,94,162,125,247,2024-06-05T17:48:40.729Z,2024-06-05T19:53:39.729Z
04/06/2024,2024,6,Tuesday,45,Weightlifting,5.3628,92,139,100,193,2024-06-04T20:53:14.052Z,2024-06-04T22:32:45.052Z
04/06/2024,2024,6,Tuesday,34,Tennis,12.8586,123,163,106,743,2024-06-04T13:13:30.742Z,2024-06-04T14:59:28.801Z
03/06/2024,2024,6,Monday,45,Weightlifting,6.0245,96,159,106,234,2024-06-03T21:41:46.943Z,2024-06-03T23:28:07.943Z
03/06/2024,2024,6,Monday,34,Tennis,15.7213,136,173,118,1108,2024-06-03T13:18:00.577Z,2024-06-03T15:16:29.385Z
02/06/2024,2024,6,Sunday,45,Weightlifting,7.7943,102,150,130,354,2024-06-02T20:00:08.586Z,2024-06-02T22:09:40.586Z
02/06/2024,2024,6,Sunday,34,Tennis,14.597,132,171,121,1024,2024-06-02T14:22:30.546Z,2024-06-02T16:23:59.105Z
01/06/2024,2024,6,Saturday,45,Weightlifting,9.0551,110,149,112,446,2024-06-01T17:24:30.488Z,2024-06-01T19:16:53.488Z
30/05/2024,2024,5,Thursday,45,Weightlifting,6.4171,105,156,65,206,2024-05-30T15:15:00.000Z,2024-05-30T16:20:00.000Z
30/05/2024,2024,5,Thursday,0,Activity,13.8841,144,183,57,611,2024-05-30T14:16:42.429Z,2024-05-30T15:13:23.750Z
29/05/2024,2024,5,Wednesday,45,Weightlifting,7.004,109,159,65,252,2024-05-29T21:30:22.000Z,2024-05-29T22:35:51.953Z
29/05/2024,2024,5,Wednesday,34,Tennis,12.5156,139,166,57,564,2024-05-29T19:07:30.021Z,2024-05-29T20:04:29.355Z
28/05/2024,2024,5,Tuesday,45,Weightlifting,10.1441,115,142,110,581,2024-05-28T23:39:39.905Z,2024-05-29T01:30:00.905Z
27/05/2024,2024,5,Monday,45,Weightlifting,5.0889,96,140,75,136,2024-05-28T00:02:09.874Z,2024-05-28T01:16:39.874Z
26/05/2024,2024,5,Sunday,45,Weightlifting,5.8981,95,138,122,242,2024-05-26T22:04:10.648Z,2024-05-27T00:05:59.648Z
26/05/2024,2024,5,Sunday,63,Ice Skating,6.3136,114,159,35,169,2024-05-26T16:12:20.734Z,2024-05-26T16:46:52.241Z
25/05/2024,2024,5,Saturday,45,Weightlifting,9.2694,110,159,121,485,2024-05-25T20:55:34.376Z,2024-05-25T22:56:10.376Z
25/05/2024,2024,5,Saturday,34,Tennis,15.9061,137,169,124,1183,2024-05-25T13:06:00.580Z,2024-05-25T15:10:29.922Z
24/05/2024,2024,5,Friday,45,Weightlifting,8.0079,106,155,85,330,2024-05-24T21:21:34.124Z,2024-05-24T22:46:27.124Z
23/05/2024,2024,5,Thursday,45,Weightlifting,4.3209,89,123,70,99,2024-05-23T23:27:54.341Z,2024-05-24T00:37:58.000Z
22/05/2024,2024,5,Wednesday,45,Weightlifting,5.0766,94,139,93,160,2024-05-23T00:45:23.134Z,2024-05-23T02:18:26.000Z
22/05/2024,2024,5,Wednesday,34,Tennis,12.096,136,163,58,540,2024-05-22T23:03:00.168Z,2024-05-23T00:01:29.894Z
21/05/2024,2024,5,Tuesday,45,Weightlifting,4.629,92,126,85,126,2024-05-21T23:58:25.128Z,2024-05-22T01:23:22.128Z
20/05/2024,2024,5,Monday,45,Weightlifting,4.9982,95,130,66,124,2024-05-21T00:54:25.032Z,2024-05-21T02:00:02.032Z
19/05/2024,2024,5,Sunday,45,Weightlifting,5.4913,94,146,83,181,2024-05-19T20:55:17.637Z,2024-05-19T22:18:13.637Z
16/05/2024,2024,5,Thursday,63,Ice Skating,5.0192,113,149,18,85,2024-05-17T01:15:00.427Z,2024-05-17T01:32:59.944Z
16/05/2024,2024,5,Thursday,45,Weightlifting,5.083,95,132,79,136,2024-05-16T23:52:41.192Z,2024-05-17T01:11:27.192Z
16/05/2024,2024,5,Thursday,45,Weightlifting,1.1782,81,113,13,16,2024-05-16T23:38:44.618Z,2024-05-16T23:51:56.618Z
15/05/2024,2024,5,Wednesday,34,Tennis,12.6949,136,169,61,583,2024-05-15T23:01:30.661Z,2024-05-16T00:02:59.147Z
12/05/2024,2024,5,Sunday,0,Activity,4.0682,97,110,6,11,2024-05-12T05:12:19.403Z,2024-05-12T05:18:17.957Z
09/05/2024,2024,5,Thursday,-1,Unknown,5.6125,115,180,18,101,2024-05-10T00:43:30.558Z,2024-05-10T01:01:29.143Z
08/05/2024,2024,5,Wednesday,34,Tennis,11.244,132,155,57,498,2024-05-09T00:04:30.519Z,2024-05-09T01:01:29.867Z
06/05/2024,2024,5,Monday,34,Tennis,12.8393,135,158,61,581,2024-05-06T23:36:00.923Z,2024-05-07T00:37:29.437Z
03/05/2024,2024,5,Friday,63,Ice Skating,9.171,122,163,38,281,2024-05-03T19:43:34.177Z,2024-05-03T20:21:16.388Z
01/05/2024,2024,5,Wednesday,63,Ice Skating,6.2841,111,156,34,162,2024-05-01T18:13:15.369Z,2024-05-01T18:46:52.447Z
01/05/2024,2024,5,Wednesday,63,Ice Skating,5.0706,101,140,19,92,2024-05-01T14:42:00.767Z,2024-05-01T15:01:29.714Z
01/05/2024,2024,5,Wednesday,63,Ice Skating,8.7569,110,154,74,368,2024-05-01T13:09:11.187Z,2024-05-01T14:23:25.923Z
29/04/2024,2024,4,Monday,34,Tennis,11.8355,132,154,61,534,2024-04-30T00:01:30.197Z,2024-04-30T01:02:59.686Z
25/04/2024,2024,4,Thursday,45,Weightlifting,5.5034,87,121,120,211,2024-04-25T23:30:00.000Z,2024-04-26T01:30:00.000Z
24/04/2024,2024,4,Wednesday,45,Weightlifting,4.4525,84,122,90,128,2024-04-24T10:30:00.000Z,2024-04-24T12:00:00.000Z
24/04/2024,2024,4,Wednesday,34,Tennis,13.142,129,165,85,703,2024-04-24T23:49:30.158Z,2024-04-25T01:14:26.021Z
23/04/2024,2024,4,Tuesday,59,Walking,5.7705,97,138,63,175,2024-04-24T00:15:00.000Z,2024-04-24T01:17:59.354Z
22/04/2024,2024,4,Monday,34,Tennis,12.4775,137,162,58,563,2024-04-22T23:43:30.296Z,2024-04-23T00:41:59.060Z
20/04/2024,2024,4,Saturday,34,Tennis,15.9053,134,161,133,1230,2024-04-20T21:58:30.343Z,2024-04-21T00:11:59.938Z
18/04/2024,2024,4,Thursday,34,Tennis,14.0976,143,165,66,725,2024-04-19T00:03:00.264Z,2024-04-19T01:08:59.852Z
17/04/2024,2024,4,Wednesday,45,Weightlifting,5.426,95,136,60,154,2024-04-18T00:30:00.000Z,2024-04-18T01:30:00.000Z
15/04/2024,2024,4,Monday,34,Tennis,12.7061,136,156,61,595,2024-04-16T00:04:30.111Z,2024-04-16T01:05:59.600Z
10/04/2024,2024,4,Wednesday,45,Weightlifting,4.5827,86,124,60,102,2024-04-11T00:30:00.000Z,2024-04-11T01:30:00.000Z
09/04/2024,2024,4,Tuesday,34,Tennis,14.808,147,164,65,766,2024-04-09T23:09:00.613Z,2024-04-10T00:14:21.762Z
08/04/2024,2024,4,Monday,45,Weightlifting,4.5235,85,125,70,109,2024-04-09T00:20:00.000Z,2024-04-09T01:30:00.000Z
07/04/2024,2024,4,Sunday,45,Weightlifting,5.848,120,152,17,114,2024-04-07T16:28:30.445Z,2024-04-07T16:45:40.964Z
07/04/2024,2024,4,Sunday,0,Activity,13.3607,154,177,35,459,2024-04-07T14:50:54.569Z,2024-04-07T15:25:56.420Z
07/04/2024,2024,4,Sunday,34,Tennis,12.8512,138,155,60,598,2024-04-07T13:10:30.661Z,2024-04-07T14:10:29.760Z
06/04/2024,2024,4,Saturday,45,Weightlifting,8.7202,103,136,127,438,2024-04-06T14:20:00.000Z,2024-04-06T16:27:00.000Z
05/04/2024,2024,4,Friday,34,Tennis,14.3051,138,157,85,845,2024-04-05T22:52:30.439Z,2024-04-06T00:17:59.965Z
03/04/2024,2024,4,Wednesday,34,Tennis,12.1504,133,156,60,539,2024-04-04T00:13:30.157Z,2024-04-04T01:13:29.285Z
02/04/2024,2024,4,Tuesday,45,Weightlifting,4.3628,81,129,90,127,2024-04-03T00:00:00.000Z,2024-04-03T01:30:00.000Z
01/04/2024,2024,4,Monday,34,Tennis,13.4499,135,153,79,752,2024-04-01T23:52:30.866Z,2024-04-02T01:11:59.887Z
01/04/2024,2024,4,Monday,45,Weightlifting,5.087,86,140,75,149,2024-04-01T10:40:00.000Z,2024-04-01T11:55:00.000Z
30/03/2024,2024,3,Saturday,30,Soccer,11.7418,143,163,36,396,2024-03-30T23:30:00.429Z,2024-03-31T00:05:59.506Z
30/03/2024,2024,3,Saturday,34,Tennis,13.0458,132,172,75,663,2024-03-30T21:22:30.389Z,2024-03-30T22:37:29.270Z
29/03/2024,2024,3,Friday,30,Soccer,11.5331,136,164,44,423,2024-03-29T23:34:30.457Z,2024-03-30T00:18:32.125Z
29/03/2024,2024,3,Friday,34,Tennis,16.5657,144,163,103,1150,2024-03-29T21:21:00.859Z,2024-03-29T23:04:29.931Z
29/03/2024,2024,3,Friday,1,Running,4.9874,111,133,18,87,2024-03-29T20:50:11.472Z,2024-03-29T21:08:23.192Z
29/03/2024,2024,3,Friday,63,Ice Skating,4.8577,97,128,29,82,2024-03-29T14:37:52.597Z,2024-03-29T15:06:58.315Z
27/03/2024,2024,3,Wednesday,34,Tennis,13.2008,141,169,55,584,2024-03-27T23:09:00.012Z,2024-03-28T00:04:29.930Z
27/03/2024,2024,3,Wednesday,63,Ice Skating,4.8621,113,144,14,71,2024-03-27T16:44:42.633Z,2024-03-27T16:58:39.535Z
26/03/2024,2024,3,Tuesday,34,Tennis,15.1797,145,163,73,833,2024-03-26T22:49:30.058Z,2024-03-27T00:02:59.522Z
25/03/2024,2024,3,Monday,34,Tennis,13.0787,139,159,60,614,2024-03-26T00:03:00.526Z,2024-03-26T01:02:59.610Z
24/03/2024,2024,3,Sunday,45,Weightlifting,4.0701,74,126,63,83,2024-03-24T13:50:00.000Z,2024-03-24T14:53:00.000Z
24/03/2024,2024,3,Sunday,34,Tennis,8.8771,130,159,30,259,2024-03-24T13:10:00.000Z,2024-03-24T13:40:00.000Z
23/03/2024,2024,3,Saturday,45,Weightlifting,7.1729,98,128,120,322,2024-03-23T18:20:00.000Z,2024-03-23T20:20:00.000Z
23/03/2024,2024,3,Saturday,34,Tennis,14.706,133,163,105,954,2024-03-23T13:16:30.753Z,2024-03-23T15:01:46.487Z
20/03/2024,2024,3,Wednesday,45,Weightlifting,5.7051,90,133,93,197,2024-03-20T10:20:00.000Z,2024-03-20T11:53:00.000Z
17/03/2024,2024,3,Sunday,34,Tennis,17.3123,144,165,118,1307,2024-03-17T12:31:30.073Z,2024-03-17T14:29:16.337Z
16/03/2024,2024,3,Saturday,63,Ice Skating,5.7969,97,134,74,173,2024-03-16T21:04:24.310Z,2024-03-16T22:18:47.151Z
16/03/2024,2024,3,Saturday,230,Unknown,7.0284,131,153,21,183,2024-03-16T19:10:30.079Z,2024-03-16T19:31:46.693Z
16/03/2024,2024,3,Saturday,45,Weightlifting,11.3076,115,148,122,671,2024-03-16T14:30:00.517Z,2024-03-16T16:32:00.000Z
16/03/2024,2024,3,Saturday,34,Tennis,15.3358,138,165,97,979,2024-03-16T12:09:00.111Z,2024-03-16T13:46:29.611Z
14/03/2024,2024,3,Thursday,34,Tennis,18.0276,148,162,121,1462,2024-03-14T23:12:00.499Z,2024-03-15T01:13:29.103Z
12/03/2024,2024,3,Tuesday,45,Weightlifting,5.5223,86,145,80,174,2024-03-13T00:10:00.000Z,2024-03-13T01:30:00.000Z
11/03/2024,2024,3,Monday,45,Weightlifting,4.9788,91,123,80,137,2024-03-12T00:10:00.000Z,2024-03-12T01:30:00.000Z
10/03/2024,2024,3,Sunday,230,Unknown,7.787,130,153,28,231,2024-03-10T18:04:30.138Z,2024-03-10T18:32:15.105Z
10/03/2024,2024,3,Sunday,45,Weightlifting,9.1589,107,145,117,469,2024-03-10T13:30:00.000Z,2024-03-10T15:27:00.000Z
10/03/2024,2024,3,Sunday,34,Tennis,14.8055,144,170,70,782,2024-03-10T12:07:30.417Z,2024-03-10T13:17:35.168Z
08/03/2024,2024,3,Friday,-1,Unknown,10.0907,148,170,22,267,2024-03-08T22:42:00.199Z,2024-03-08T23:04:29.798Z
03/03/2024,2024,3,Sunday,45,Weightlifting,5.8653,100,144,55,170,2024-03-03T17:05:00.000Z,2024-03-03T18:00:00.000Z
03/03/2024,2024,3,Sunday,34,Tennis,9.8301,127,154,52,404,2024-03-03T14:13:30.251Z,2024-03-03T15:05:59.445Z
29/02/2024,2024,2,Thursday,34,Tennis,12.8677,138,172,57,554,2024-02-29T11:00:00.286Z,2024-02-29T11:56:48.055Z
28/02/2024,2024,2,Wednesday,34,Tennis,16.9052,149,169,90,1074,2024-02-28T23:48:00.574Z,2024-02-29T01:17:59.222Z
28/02/2024,2024,2,Wednesday,34,Tennis,13.4507,137,168,71,676,2024-02-28T11:01:30.503Z,2024-02-28T12:12:18.469Z
27/02/2024,2024,2,Tuesday,45,Weightlifting,3.729,69,108,58,71,2024-02-28T00:22:00.000Z,2024-02-28T01:20:00.000Z
26/02/2024,2024,2,Monday,34,Tennis,9.2337,121,161,63,401,2024-02-26T11:06:00.388Z,2024-02-26T12:08:59.284Z
25/02/2024,2024,2,Sunday,34,Tennis,15.7633,146,162,83,938,2024-02-25T23:21:00.069Z,2024-02-26T00:43:32.078Z
25/02/2024,2024,2,Sunday,34,Tennis,16.7609,135,162,160,1452,2024-02-25T20:10:30.152Z,2024-02-25T22:50:59.543Z
25/02/2024,2024,2,Sunday,1,Running,4.719,96,128,45,86,2024-02-25T13:45:00.000Z,2024-02-25T14:30:00.000Z
24/02/2024,2024,2,Saturday,0,Activity,10.8093,134,167,45,401,2024-02-24T13:52:30.474Z,2024-02-24T14:37:29.823Z
23/02/2024,2024,2,Friday,-1,Unknown,9.8645,147,179,19,225,2024-02-24T02:51:00.208Z,2024-02-24T03:10:29.156Z
23/02/2024,2024,2,Friday,-1,Unknown,8.9981,128,169,30,243,2024-02-24T01:18:00.786Z,2024-02-24T01:47:59.390Z
22/02/2024,2024,2,Thursday,34,Tennis,14.803,143,173,63,688,2024-02-22T23:01:30.536Z,2024-02-23T00:04:51.645Z
21/02/2024,2024,2,Wednesday,34,Tennis,13.0121,136,158,67,640,2024-02-21T10:58:30.755Z,2024-02-21T12:05:49.175Z
20/02/2024,2024,2,Tuesday,45,Weightlifting,7.0516,101,172,81,253,2024-02-20T23:37:30.340Z,2024-02-21T00:58:29.000Z
16/02/2024,2024,2,Friday,63,Ice Skating,4.3218,102,127,10,34,2024-02-17T02:25:41.933Z,2024-02-17T02:35:51.473Z
16/02/2024,2024,2,Friday,45,Weightlifting,9.8681,109,155,110,512,2024-02-17T00:28:30.506Z,2024-02-17T02:19:00.000Z
16/02/2024,2024,2,Friday,63,Ice Skating,5.0719,99,122,34,87,2024-02-16T20:48:39.740Z,2024-02-16T21:22:15.162Z
16/02/2024,2024,2,Friday,34,Tennis,11.9018,123,153,87,635,2024-02-16T19:10:30.633Z,2024-02-16T20:37:13.228Z
15/02/2024,2024,2,Thursday,34,Tennis,14.115,130,165,100,835,2024-02-15T16:30:00.386Z,2024-02-15T18:10:29.676Z
15/02/2024,2024,2,Thursday,45,Weightlifting,5.3093,97,151,52,128,2024-02-15T15:32:56.666Z,2024-02-15T16:25:13.371Z